用户ID, 用户昵称, 用户头像地址, 评论时间, 点赞总数, 评论内容
440130523, A晓锋, http://p1.music.126.net/XQiITtC-LI-S9IUhrjGa3Q==/109951163023850485.jpg, 1508065307093, 1, 我其实听不懂窦唯，但是我欣赏他！喜欢他！加油
400703003, 堆墓, http://p1.music.126.net/nQNt47ew_rYLhFjlWOowzQ==/19155691579251681.jpg, 1508065287267, 1, 真难听。
291231145, 1998-02-03, http://p1.music.126.net/JxGXcA1qahnyRemTh__AZA==/1386484172946176.jpg, 1508064958555, 1, 真没想到窦唯会深夜上知乎[呆]我的仙儿啊[吐舌]
445116181, 欧陈啊, http://p1.music.126.net/cKEFvdwKetUaZ2B7cWY1xw==/19207368625827448.jpg, 1508064956335, 0, 窦唯说过自己是仙？没看过他蹬单车的照片？你我皆凡人，你只是需要一个可以让你装逼的谈资罢了，现在窦唯不能让你装逼了，嘻嘻
9443732, 茄子豆, http://p1.music.126.net/j1_IWvY_kJq2J1GuRcfRaw==/18934689742161037.jpg, 1508064846725, 3, 一些sb的逻辑：如果一个男人和一个女人在一起却没有上床发生性关系，一定是嫖资的价钱没有谈拢。所以：窦唯这次做给手游公司做了配乐，一定是公司给窦唯开的价钱很高。这帮伪军永远不知道在这个世界上有几样东西不是因为钱的多少而谈成的：比如气节，尊严，爱情，友谊，情怀。。
133135863, LEEMNn, http://p1.music.126.net/XqfQBb027tIAIKLNPLvWhQ==/1409573907729203.jpg, 1508064743227, 1, 同狗异床[大哭]
48698972, -Xmz_, http://p1.music.126.net/nPB32TSXxkFqlF-Vay0NFA==/18554258720690006.jpg, 1508064692817, 0, 窦神
327990321, 余啾啾啾啾啾啾啾啾啾啾啾啾, http://p1.music.126.net/BfEU73T19eqzq5erhrNwMw==/109951163029289240.jpg, 1508064690507, 0, 听不懂，很正常。听不懂还装懂就不正常了哈。
37703500, aaaa心飞扬aaaa, http://p1.music.126.net/v1lVyysxalFVTlkD9ZB34g==/18985267276880382.jpg, 1508064597266, 0, 游戏好玩吗？有谁已经玩了
116412419, 無強, http://p1.music.126.net/OTrUsnDCuKcRxW69ZQQBzg==/18560855790390716.jpg, 1508064580780, 2, 乍一听，有种玛丽莲曼森的赶脚呢[大笑]
39010191, DongStudio, http://p1.music.126.net/LhtaQadPJfUq8pz01hFnqg==/3435973852202374.jpg, 1508064558316, 0, 哈哈哈，高老师你回答了我的答案
55623278, Peidroid, http://p1.music.126.net/fqoXsLE09sCHzvHZf8pwwg==/109951163043964020.jpg, 1508064469709, 0, 对，窦唯就是重返魔域了，杀他个片甲不留。
3890778, sea913, http://p1.music.126.net/oaLF-GqOZHEDDfuqiPHdyQ==/18867619532944552.jpg, 1508064365652, 0, 什么跟什么

72790136, Kit-Palpitation, http://p1.music.126.net/03ZXO_NCrz-jweMeZ62qaA==/3299634397916313.jpg, 1508064348731, 1, 噪音
65187983, metal稻草人, http://p1.music.126.net/4H8512NYdP04jsA1cO1hJw==/2895014116681315.jpg, 1508064312549, 0, 难听
288960845, 高旗超载, http://p1.music.126.net/TpzSBcM-2pAIVpCcMoYrCA==/19077626253926197.jpg, 1508064215063, 1, 你猜。
87385125, 斑斑spot, http://p1.music.126.net/-WbnoOr4VA0CJoWy644fAw==/7972558815273803.jpg, 1508064135814, 4, 不知道为啥想起了老友记里面高中玩音乐的Ross
34668781, 米修斯Pu, http://p1.music.126.net/WLojHAWreqDirJPCgOOspw==/109951162873830828.jpg, 1508064123710, 2, 这很窦唯[拜]
39010191, DongStudio, http://p1.music.126.net/LhtaQadPJfUq8pz01hFnqg==/3435973852202374.jpg, 1508064122710, 2, 这个歌还提供伴奏，给谁唱？
246031461, 如何让废萌萌爱上学习, http://p1.music.126.net/h8oc7XQ7bqGcPBLAqHOFHQ==/19177681812056843.jpg, 1508064115962, 0, 悄咪咪问一句，这个游戏怎么样？想玩玩
49633709, 乐声欢乐, http://p1.music.126.net/QbNMtNvZ282atAEkZdtHfA==/3273246123616108.jpg, 1508064106721, 3, 说实话很难听
339716447, 挚爱唯为醉缃客, http://p1.music.126.net/xSwfTqcdMJivgmirmHsgoA==/19020451649111070.jpg, 1508064013414, 2, 清者自清，浊者自浊。窦若为魔，天下无佛
301686632, 遗恨锁眉峰, http://p1.music.126.net/m93DTpp1JNgG8skxp2Bk1g==/19168885718953512.jpg, 1508063975129, 2, 别造神了
312217150, 当我想起你的那一分钟, http://p1.music.126.net/4vCkNyZAADvCSTMD6LIUVQ==/18674105486456325.jpg, 1508063968293, 0, 真魔
288960845, 高旗超载, http://p1.music.126.net/TpzSBcM-2pAIVpCcMoYrCA==/19077626253926197.jpg, 1508063785250, 4, 这东西谁能做出来？
120132283, 狗堃, http://p1.music.126.net/YrqJAs2A6Wp74paySOW0OA==/109951163011827057.jpg, 1508063679983, 0, 哈哈哈, 哈哈哈
47380974, 美传1, http://p1.music.126.net/N0e_hvQrdRLz1AgGrVeJxQ==/7697680907964324.jpg, 1508063619182, 2, 金碾死核，狠狠的甩了你们（王菲粉）一个耳光
288960845, 高旗超载, http://p1.music.126.net/TpzSBcM-2pAIVpCcMoYrCA==/19077626253926197.jpg, 1508063589946, 2, 路过。
541900440, 德玛西亚皇子-吕布, http://p1.music.126.net/EvyYwkQh174sqg_3Oz0ZRA==/19216164718897468.jpg, 1508063540389, 1, 我叫吕布，我的身边发生了无法想象的灾难。我要活下去，并且要救助更多的人。貂蝉，你要等着我，一定会把你救出来的。（前提是我先出来冒个泡）
253783167, 番茄炒鲨鱼, http://p1.music.126.net/PF0zYUxqTI_a79S-mZA0qg==/3272146615593097.jpg, 1508063493572, 0, 窦大仙是我的偶像
388338883, 结冰的pabst蓝带, http://p1.music.126.net/20K8ao_QO6QXJOQja0DNkA==/109951162994528147.jpg, 1508063445041, 0, 一定要闭着眼睛听窦唯的歌
292887946, 恶魔爷爷, http://p1.music.126.net/DYe88aUcTHnaslDIQITd9Q==/3444769934748200.jpg, 1508063430707, 0, 我俩撞头像了喂！[开心]
77659007, xiaopidao, http://p1.music.126.net/CsrDcYybGq0tnXwGdVK8lg==/7950568581430687.jpg, 1508063341669, 0, 这歌词应该就是游戏宣传……应该没啥别的意思吧😂😂😂
358962444, z葬屍湖, http://p1.music.126.net/7ytjLLu1v3gnsqC-z6OnYA==/109951162952084432.jpg, 1508063337358, 0, 地狱氛围呀
135281795, 我是好人零零玖, http://p1.music.126.net/AP821N3Yh7WT_pLpk3cuJA==/3253454915283603.jpg, 1508063226369, 0, 我还是觉得过去的好听，可能他成仙了之后，我确实达不到欣赏要求吧
75703311, 星大陆, http://p1.music.126.net/dNN_RO0ZRYnXCThyoUF6cg==/2900511676247644.jpg, 1508063217833, 0, 这些，我都赞美[大笑][大笑][大笑]
401706171, 健身的辣个瘦子, http://p1.music.126.net/PRNVbkBF3s3xJYtAgbwETg==/18505880208904764.jpg, 1508063210845, 0, 我知道有人会说我不懂欣赏，不懂艺术，不懂神，但我只想实话实说：不好听
133858683, 十里宫灯帷, http://p1.music.126.net/WBF3MEk0S09Ho5_UOpqWHA==/18738976674171651.jpg, 1508062973720, 0, [强]为了窦唯
2687361, AmstJ, http://p1.music.126.net/htGEKj5Bw5Y1V0FkQpCUtA==/109951163029425791.jpg, 1508062865513, 0, 这还能碰上你
308298135, 泽睿黛帝, http://p1.music.126.net/H9ut1_uBPHcqpniGDRAVxg==/1423867571287248.jpg, 1508062639400, 0, 听不懂啊
77732231, 阿诗玛不服来辩, http://p1.music.126.net/2unnVPWC6cgZkS5v3nx67g==/3297435379651092.jpg, 1508062526229, 0, 下载游戏去了
135608876, _淡淡的, http://p1.music.126.net/XN4y3UebGx1BISltLTvWyg==/3276544661009037.jpg, 1508062523144, 0, 好厉害
90397537, 工兵娶地雷, http://p1.music.126.net/lXKbiFC-M1BDJx4F3pQxcQ==/18735678138826099.jpg, 1508062515728, 0, 黑金
297905041, 曦文小仙儿, http://p1.music.126.net/0E-3uZNPVWSzLJbJ3tMwrQ==/109951163001575386.jpg, 1508062503195, 0, 窦唯还是窦唯，但我已经不习惯了
381878707, Ta夜雨, http://p1.music.126.net/ATv5L9-tVYITPLZrkJddHQ==/19005058486472729.jpg, 1508062502161, 1, 这首歌。特适合《魔域》
129607377, 陈家一小生1997, http://p1.music.126.net/wnrx31y9J8YEI5-pyScoWg==/19132601835096104.jpg, 1508062353333, 2, 吃完晚饭，室友都去外面打游戏去了，我一个人在宿舍带耳机听歌，头快要甩断，就这么放肆!!!
137617309, 容兖, http://p1.music.126.net/aByvHfX6DzRpeZzfZL4opw==/1419469513022604.jpg, 1508062342266, 1, 我窦。虽然现在欣赏不了这首歌深层次的东西，一如既往爱你❤️。
10539870, dkspy, http://p1.music.126.net/VMzjRZ1E1XPba2bTtFzCCg==/3304032441619623.jpg, 1508062247053, 1, 还是听听暗黑1的配乐吧
350042469, 请你不要讨厌我, http://p1.music.126.net/s5azCCMFx02R2f5trB9TCw==/19211766672493011.jpg, 1508062221968, 0, 窦仙又厉害了
339248528, Mr陈小乙, http://p1.music.126.net/2__3aaARs_SWt9Yccv98ag==/19082024300414480.jpg, 1508062217049, 0, 真出来了！！！666666
590327397, 老彼得爸, http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg, 1508062208522, 1, 我已经不习惯窦唯开嗓了……那最近的几首来看，还是《间听监》更吸引我。
125508007, -WoodStocK, http://p1.music.126.net/Yo8Cys_kTuEPteNug69xTw==/19226060323572644.jpg, 1508062191821, 1, 吓我的去听殃金咒压压惊
131566666, 日本oricon失信榜, http://p1.music.126.net/HlaMe0zr_YD85bWRTEiuLQ==/19217264230662429.jpg, 1508062108837, 0, 还不如说是氛围音乐[大哭][大哭][大哭][大哭]
406273621, 小天地犬夜叉, http://p1.music.126.net/z7IIk8wL-O9cGUbLnjBuxQ==/19140298416412819.jpg, 1508062046707, 0, 唱的什么啊😳
293758214, 阿黎同學, http://p1.music.126.net/rOGpqPF9UqNcEKFICh78uQ==/1412872456908978.jpg, 1508062004831, 0, 只能说欣赏不来
270051561, 鹤顶剧毒非本意, http://p1.music.126.net/UQ6KtaL5xIgTVTY0Way_lg==/18625726976458229.jpg, 1508061997205, 0, 2017_10_14日, , 48的老男人，
65385425, 浙边, http://p1.music.126.net/xWnaMOEWcaYHKWCZdzcuAQ==/109951163038894193.jpg, 1508061971382, 0, 爆雷术，怀念以前树心打怪迷宫练级
382098383, 蛋蛋的深情, http://p1.music.126.net/-ZNW1VV1nHI4hfNt9ODqtA==/109951162985787078.jpg, 1508061949158, 0, 怕
65385425, 浙边, http://p1.music.126.net/xWnaMOEWcaYHKWCZdzcuAQ==/109951163038894193.jpg, 1508061929517, 0, 魔域，飞天连斩，凤zhu
131566666, 日本oricon失信榜, http://p1.music.126.net/HlaMe0zr_YD85bWRTEiuLQ==/19217264230662429.jpg, 1508061919936, 0, 我怀疑之后他可能会用鼓机了
336826800, 笔记本统计分析, http://p1.music.126.net/jmgwJARvIitDw7Kwlx-gAw==/109951163043345960.jpg, 1508061895943, 4, 就做出个这么东西？别把他神话了
391197585, whoni, http://p1.music.126.net/xsWPD-Md5VDOERx63deSiw==/18692797185562893.jpg, 1508061832439, 0, [大笑]
408733764, AA张永, http://p1.music.126.net/mXWX0BqU4aeTSKvwjt_O7g==/18657612813572959.jpg, 1508061740545, 0, 鬼魂在歌唱，灵魂在呐喊！
300644152, 没有文化的人心情好, http://p1.music.126.net/HBL15EZPZeJe_1HGmsTGjA==/19226060323562229.jpg, 1508061714831, 0, 不玩手游的我，突然对这个手游充满了兴趣
290860914, _Erised, http://p1.music.126.net/E2375mpMm7npKnZDfifOeQ==/19090820393425800.jpg, 1508061636167, 0, 风格神似迷走江湖，都是一段殃金咒，然而词显然没有迷走江湖好...
58433519, 田kunkunkun, http://p1.music.126.net/zG9imofs6kTuPR4MXqAZuQ==/19014954090891248.jpg, 1508061602984, 0, 🖤
96282603, Rogue没有小细腰, http://p1.music.126.net/CzPk3iNc2gfoFo7HG41SQQ==/109951162983131051.jpg, 1508061576360, 0, 鼓再猛点儿
46919329, 玛丽锁链, http://p1.music.126.net/qnlbyme2jwkut_aKQgPeHw==/1400777816298105.jpg, 1508061518692, 2, 为了窦唯，我得去看看这游戏。就像当年去看看王菲是谁一样
412101711, 是殊遇desky, http://p1.music.126.net/rpdyFdMaTPcbUeBKTOo0Ow==/18528969953266067.jpg, 1508061390997, 0, 封面好像W2里面的爸爸
358962444, z葬屍湖, http://p1.music.126.net/7ytjLLu1v3gnsqC-z6OnYA==/109951162952084432.jpg, 1508061338780, 0, 哈哈哈哈
452133137, 柔言冷笑, http://p1.music.126.net/Uko3HAVdS6J2IWi-2LsHUw==/19139198904769277.jpg, 1508061330103, 1, , , 稳。
354189921, Meliae_, http://p1.music.126.net/f8SPkjnSIyBQ99BlKmoeyQ==/109951163044484192.jpg, 1508061243551, 0, 🖤
278935419, luzarashi, http://p1.music.126.net/gQHXDVb8gentdtaUWGgCnQ==/19135900369998367.jpg, 1508061242270, 0, 他去日本说不定很厉害
131566666, 日本oricon失信榜, http://p1.music.126.net/HlaMe0zr_YD85bWRTEiuLQ==/19217264230662429.jpg, 1508061188588, 0, 糅合了太多音乐元素了，远远不止是碾核可以包括的。虽然也有电子碾核，但不是他这种。而且也不明白说什么他唱歌了，他在念白啊。
276640566, 气泡水1234, http://p1.music.126.net/2apfzna5lU0EfnvlfCNoMQ==/19215065207211037.jpg, 1508061128318, 0, 听的我心酸
52598227, 幸亏如此, http://p1.music.126.net/L9Aw34e06qxX0u5Jlxdp4Q==/109951163038541906.jpg, 1508061110659, 0, [强]
358962444, z葬屍湖, http://p1.music.126.net/7ytjLLu1v3gnsqC-z6OnYA==/109951162952084432.jpg, 1508060970611, 1, 已经快了
131566666, 日本oricon失信榜, http://p1.music.126.net/HlaMe0zr_YD85bWRTEiuLQ==/19217264230662429.jpg, 1508060940223, 0, 你在逗我
131566666, 日本oricon失信榜, http://p1.music.126.net/HlaMe0zr_YD85bWRTEiuLQ==/19217264230662429.jpg, 1508060829205, 1, 还行
128734686, 羿伟, http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg, 1508060806704, 0, 牛逼。
9874771, 高辉VanGogh, http://p1.music.126.net/V-AvY1pnNYP9lv1jrRukog==/18499283139138170.jpg, 1508060753734, 153, “清浊自甚，神灵明鉴”
, , 窦仙儿难得下次凡。
9874771, 高辉VanGogh, http://p1.music.126.net/V-AvY1pnNYP9lv1jrRukog==/18499283139138170.jpg, 1508060741725, 2, 呵呵你去写一首再来叫唤？
337217144, 惨绿青年23, http://p1.music.126.net/L7-HIZNmy9xLx51DqaMCHw==/18579547486568248.jpg, 1508060644349, 0, 窦唯出世, 窦唯入世, 都是那个窦唯
433087412, 海之纤尘, http://p1.music.126.net/H2X3cEo4MjXHT0mblpKK4Q==/18698294743789206.jpg, 1508060642356, 1, 燥就一个字[惊恐]
275825281, 你三婶摸我, http://p1.music.126.net/vrvdUT7YECBdODX1CBmfRg==/109951163045047839.jpg, 1508060616080, 1, 欢迎来到魔域，魔域的世界有你更精彩。。。。
57037396, 果子兔, http://p1.music.126.net/WRaxP0YAIvhLnROEj7xL5g==/109951163045344691.jpg, 1508060367756, 0, ✔️
619061417, 萱草可解忧, http://p1.music.126.net/M1paXgImAYjQzOR02YRADw==/18788454697508601.jpg, 1508060144737, 1, 我是俗人，听得躁得慌！[汗]
74984305, 王媛不叫王媛媛, http://p1.music.126.net/9SfRotB3dLlLUi5oMoJS1g==/109951163037613334.jpg, 1508060048330, 1, 死金[幽灵]
84985381, 等日, http://p1.music.126.net/IwgOX6XHzNMQZXODpSOPfA==/18751071301861391.jpg, 1508060029379, 0, 游戏好不好我不管，窦唯是做音乐的，我也只是听歌的，关系本来就这么简单。
39750682, 古月閂, http://p1.music.126.net/OJX1iOHiqIZFsyD0GEICcA==/109951162975898320.jpg, 1508059967526, 0, 卧槽⋯⋯留个评论沾点仙气，哦不对，魔气！！！
426314605, 时间难倒转, http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg, 1508059901953, 0, 这听着有点曼森的感觉
76757936, 不要放香菜囧, http://p1.music.126.net/9XqKCRPVGFYkcLSnFaoprQ==/3404088002760857.jpg, 1508059835789, 0, 好吧你们厉害。这就跟某些行为艺术和抽象派一样。能力有限欣赏不来。不过话说回来，窦仙儿总能玩出花。
390406367, 小末菇凉, http://p1.music.126.net/pId-JW-zOhKuknCi8uq5DQ==/109951162834283801.jpg, 1508059822321, 0, [憨笑][憨笑]
559904724, 曈曈色, http://p1.music.126.net/-0mBgpVARCfLGs6rixN1Dg==/109951163021716251.jpg, 1508059788749, 2, 如今的窦唯头发稀少身体发福出现在我们面前，就好像许多年后你看到吴亦凡李易峰跻着拖鞋挺着啤酒肚一样。
288589821, 如果你见到我就提醒我去赚钱, http://p1.music.126.net/9oMFc7AsRLZ7vk4WggubZw==/18715886930047376.jpg, 1508059731697, 0, 很害怕前奏过后突然来段rap
246181343, May夏媚, http://p1.music.126.net/qUFffelngqHc8XaS3rrz5A==/109951162853768722.jpg, 1508059532066, 1, 总有种央金咒的错觉。
72261732, 喜欢听歌不会唱歌的怪蜀黍, http://p1.music.126.net/G-8MeSe48oqZItNJ1G_q0w==/19173283765351106.jpg, 1508059526134, 1, 论电音如何玩出新高度！
18261045, DaLeiBro, http://p1.music.126.net/7dJI9mgYucu1MpVDDA3_ew==/3224867606367695.jpg, 1508059437778, 2, 这哪是商业歌曲啊，看看最近那一大波快餐一样的嘻哈商业歌曲吧，直接就是上各种广告词说好话，一时过去没人记住的。但是像窦唯这种质量的，这简直就是经典。其实商业没什么，关键是你的作品质量。同样是游戏广告，做成窦唯这样或者周杰伦的乱舞春秋，半兽人那样，就是经典。
32161568, Viiniii, http://p1.music.126.net/seqbQJ6xGjr5ysUvPV9_jA==/18626826488110236.jpg, 1508059357127, 1, “你们都说我是大仙儿，其实我是一个真人”
72261732, 喜欢听歌不会唱歌的怪蜀黍, http://p1.music.126.net/G-8MeSe48oqZItNJ1G_q0w==/19173283765351106.jpg, 1508059350306, 3, 就你戏多。。
482395652, 请叫我绮玉老师, http://p1.music.126.net/fpbbi5nfJ_xoLdceeUMcrg==/18962177532752086.jpg, 1508059344330, 0, 也许在窦唯的世界里，真正的魔就是这种面貌吧，支持他
289825879, 娇喘连连D, http://p1.music.126.net/f81SKRyqfA-r5rs_c0fWaw==/109951162941449381.jpg, 1508059289565, 2, 窦唯的都喜欢
33241421, 无声的再见, http://p1.music.126.net/Osteko9OaYBvNz2-EV2RYA==/109951162797261288.jpg, 1508059257574, 0, 听不懂[怒]
9330972, river_韩, http://p1.music.126.net/XF_qFMYX_VKJ3jtrWuGtDA==/6011030069123964.jpg, 1508059237029, 0, 喜欢窦唯，喜欢黑豹时候的窦唯，这首歌曲虽然也是窦唯的作品，但是可能需要一些时间来接受它。
268695100, 头上的迷幻天堂-, http://p1.music.126.net/z2MgZnWvtirHcvhHvp5dPg==/18990764835150321.jpg, 1508059180297, 1, 网易云你tm终于上架了，
9831208, shixiaoluoquantui, http://p1.music.126.net/ffa7HaCmN2Qo46Mpf9QJgg==/109951163029517625.jpg, 1508059137410, 0, 虽然没玩过这游戏, 依然觉得这游戏配不上这音乐
368653030, 一品醇, http://p1.music.126.net/uOuAlTG6DPontgoZOhe_Yg==/109951162969660650.jpg, 1508058908868, 2, 如果你不知道什么是魔域，听了这首歌你就感觉到魔域了。
104066559, mxyhd, http://p1.music.126.net/5Nr71V_mHboOcbLABgXsxQ==/2535473816989305.jpg, 1508058890930, 0, 就一首歌, , , , 跟以前的, 《迷走江湖》, 一样吧, , , 一年两张新专辑, , 应该需要钱吧
113196915, 子亦安莫亦静, http://p1.music.126.net/A_9q9ZP-3ZXNj2scHJgUJw==/109951162920309099.jpg, 1508058888017, 0, 重返魔芋！
619456742, 疯无常战魂yw斩仙苏韩sx, http://p1.music.126.net/QpHAdrNdYZ54Nf2ghuKMsw==/18963277044655051.jpg, 1508058783801, 0, 外界贴给了我诸多标签，这些，我都无法拒绝。我只是个音乐人，一个专注做音乐，专注做我认为的，真实的音乐的音乐人。——来自窦唯本人知乎回答
136087846, 永不停歇-, http://p1.music.126.net/32qwhR_p_A1CGttkZFcwzg==/2946691225231302.jpg, 1508058721784, 0, 纯音乐版比带歌词好听。。。
117266559, 用户720358694, http://p1.music.126.net/8Z1UCBSXuxQqx_puo176pA==/19217264230627273.jpg, 1508058703741, 0, 卧槽
24156581, liviacai, http://p1.music.126.net/xqviegNLYmo5V-Gaa5Kpbw==/7976956861211246.jpg, 1508058698202, 2, [呆]欣赏不来～
120972057, 小麦垭, http://p1.music.126.net/wQpj986rMJ7_TVS5Mew6Xg==/1364493965572356.jpg, 1508058683284, 1, 网易云，B站和知乎的三角恋，估计没完了
387052401, handsome丿, http://p1.music.126.net/FQU4Hpf3hShp0wVjQgG7hA==/18771962022686077.jpg, 1508058566628, 2, 这口老痰听的我心急.....
56255448, atdbr, http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg, 1508058432910, 4, 无法欣赏
11012404, Polystyreneman, http://p1.music.126.net/Ya8R5dykdCpirA2aDT2fXQ==/7950568580508673.jpg, 1508058376209, 3, 黑了个梦的
398204263, 总司_大人, http://p1.music.126.net/1S8s2g0y9vZUOIIYa7fjBw==/18897306346879602.jpg, 1508058274450, 5, 我境界太低。。
17312908, Titanium-y, http://p1.music.126.net/_9KBb2v0QODJK_7CVvp7OQ==/109951162850661604.jpg, 1508058256610, 3, 窦唯：我从不稀罕做你们的神。
312498255, 大耳朵宝宝啊, http://p1.music.126.net/sc0KRafN1iFaRc6lgI16CQ==/1390882222847599.jpg, 1508058130141, 0, 一天就1000多了，可以可以
302244100, Der_Steppendoge, http://p1.music.126.net/3SfdbvVz0uKPNsLryDP7yA==/18873117090892605.jpg, 1508058021566, 1, 怎么说呢，还是蛮有feel的，不愧
121765181, 木子雨辰Lee, http://p1.music.126.net/5_axNoo4XDnUfyEoqbH7Aw==/109951162876590445.jpg, 1508058004293, 0, 我刚来就999了
24422006, 洋子菲菲, http://p1.music.126.net/H14aPkGP6OllZvCWr1JiKQ==/109951162805268622.jpg, 1508057917346, 0, 想听口水歌你的去凤凰传奇呦，窦唯不是你的菜。
48909569, Y-cn-B, http://p1.music.126.net/n2rmRhwLMPyQXgj_KINKvg==/3350211931141741.jpg, 1508057827619, 0, 我96的，魔域不是我小学三四年级玩的网游吗？又重出江湖了？
302355441, 大炳伯伯, http://p1.music.126.net/aPx--RKHU1WhK84jm2NY3Q==/1382086128928384.jpg, 1508057809284, 0, 只是音乐
123208889, anjingdeshu, http://p1.music.126.net/_OD8Tn3IPz6FVyb5-V7lrA==/3313928053684292.jpg, 1508057732772, 0, 大神
16442439, 十年树木, http://p1.music.126.net/tEt1yF6hkvfvb8wbCvKaUA==/1418370013686614.jpg, 1508057680590, 0, [发怒]
454868020, 闫中美, http://p1.music.126.net/Ye7RqPBTX5NmmUL_289QFA==/18919296579469376.jpg, 1508057628530, 1, 听的鸡皮疙瘩出来了。不愧是窦神的歌[强]
301696307, r35r, http://p1.music.126.net/KDaDc4bNVCTUQaJhdewP7Q==/3426078266527652.jpg, 1508057587716, 2, 暗黑的宇宙深处，附近的真空残留漂浮着碎片，在一片满是废墟的熔岩上，经过一片混战，四面楚歌，最后大魔王发了一个大招，炸掉了一切，伴随最后的音效，穿过一片星云，光芒闪过，消失在茫茫的宇宙中...
503273174, 准备入坑了, http://p1.music.126.net/w6lBbl82D9q0xDGaIMfxDw==/19204070090910300.jpg, 1508057567798, 2, 我是境界太低
286740080, 世人谓我恋北方丶其实只恋北方某, http://p1.music.126.net/eF3FEBZr_qoDs9TenKHR6g==/18688399137408211.jpg, 1508057448163, 1, 这是什么风格……
134308933, Wy_Jun, http://p1.music.126.net/4Lm8FfRRtIZK9QWwIA5DuQ==/109951162909774165.jpg, 1508057447353, 1, 我靠, 仙人指路来了！
280386754, 還像當初暗戀你, http://p1.music.126.net/bAaBGjkNJUL1F5Lr7Hb4rQ==/18957779486425775.jpg, 1508057432356, 1, 有点听不懂。境界太低，难受一点[大哭][大哭]
24422006, 洋子菲菲, http://p1.music.126.net/H14aPkGP6OllZvCWr1JiKQ==/109951162805268622.jpg, 1508057409797, 2, 只做自己喜欢的音乐，无关他人是非，不喜勿喷，出门右拐，不送！
53042029, 沈修竹, http://p1.music.126.net/OtfiPEwGfQ8WfCJ6VIZrUg==/109951163039004863.jpg, 1508057231412, 3, 抱歉我没听懂啊[大哭]
117264374, 蔡知非_, http://p1.music.126.net/dmmmiId-ymrDoBXdPhm6oA==/18623527953294552.jpg, 1508057221379, 2, 幸福在哪里
452452992, 回图, http://p1.music.126.net/bIg8AJpCiolPD15qXYx-Kw==/109951163042874970.jpg, 1508057092797, 0, [强]
579542767, 犹解浮生悲, http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg, 1508056943891, 0, 以出世之心做入世之事
314557004, 醉落夕风l, http://p1.music.126.net/VmU3L8IV-1qSqiLoyBnlMA==/1398578804715190.jpg, 1508056920674, 3, 是不是感觉自己的耳机坏了[呆][呆]
272435989, 天地离人忘_, http://p1.music.126.net/syeoLoTXwRMYkkqVDwG9KA==/1418370009596361.jpg, 1508056872451, 2, 这个歌感觉没有词的话会不会更好点？
112261976, 暗暗的亮, http://p1.music.126.net/SirUkr3DHcnhClLk73C1aw==/18914898532790730.jpg, 1508056841214, 0, 好屌
611750390, tjm913, http://p1.music.126.net/4BIAQr3QHcuvuH5TEVNhRg==/19088621370205297.jpg, 1508056807026, 4, 什么鬼东西, 这也叫歌
268614256, 版厉, http://p1.music.126.net/DCaTOJ5XoAY-3DPVazPVyA==/19094118927995590.jpg, 1508056756322, 1, 纳尼。。。
10139606, 且听疯吟bryan, http://p1.music.126.net/T4B8h2b4a8m11GOF01nVwA==/7715273092169516.jpg, 1508056700245, 0, 迷走江湖殃金咒啊，为啥很多人很惊讶，以前没听过窦唯吗？
313614867, 莲华色女, http://p1.music.126.net/y5PELrZYsWxki2PzREawjw==/19011655556152698.jpg, 1508056667138, 0, 我也是。。。。
99924488, 哈哈哈哈哈哈是你啊-, http://p1.music.126.net/1H8ce-TrZTfHS14ZOdyp_Q==/3418381653193273.jpg, 1508056666805, 4, 前几天在知乎刷到窦仙儿说要出新歌了，今儿才在网易云听到(༺_༻)果然还是一如既往地听不懂唱的啥
505496179, 不经意间的忘不了, http://p1.music.126.net/qufX33YaG4PyVCtc8j_tsQ==/18892908300448236.jpg, 1508056638464, 0, 大哥，我也只是（估计）[呲牙]不好意思啊[鬼脸]
59883801, 小敢Tom, http://p1.music.126.net/na47ZIV9J-QsaZnZHpgUDQ==/3442570922134239.jpg, 1508056626351, 4, 完全不像一首商业歌曲啊[大哭]
54974396, 吹泡泡的傻孩子, http://p1.music.126.net/sEhbjfX1KC9-xtTTTNUYNQ==/109951162968882802.jpg, 1508056622432, 1, 欣赏不来，因为我道行太浅
401379437, 2310不远对吧, http://p1.music.126.net/vfm91zJI2W90TRb7YDsqvQ==/109951163025737020.jpg, 1508056531272, 0, 出乎意料
290666948, 罗荣榕RRLo, http://p1.music.126.net/YRMh2ZbwnCMNFJAztaKL_w==/109951163025370329.jpg, 1508056465516, 3, 窦唯老师[强][强][强][强][强][强][强][强]评价不了，超凡
61418976, NovemberRainy, http://p1.music.126.net/oDLQ6FiqmeOjGdRjiiOW-Q==/18887410742188763.jpg, 1508056438174, 1, 实验音乐
33124231, 梦_滥觞, http://p1.music.126.net/1cFkZxD6RrfGzUDdUW_OaQ==/18940187300095544.jpg, 1508056399302, 4, 中国实验音乐不能没有他
